796,1406,1649,1991,642,942,1884,730,2055,794,1857,1607,1374,1329,2005,458,780,1349,395,692,259,255,560,1602,816,308,1803,761,1541,305,1393,898,1696,452,1300,726,1676,1334,227,1428,1058,1071,805,1762,1046,477,1351,751,731,1085,1021,736,1218,900,590,949,1186,1339,1584,236,658,1549,1114,1129,1019,1161,607,1367,894,646,671,626,1246,533,467,1292,1482,368,335,983,1123,1152,544,1168,1376,277,1288,1036,1392,366,283,1276,558,260,1102,411,1030,1389,856,783,1356,431,996,269,927,687,1136,511,749,1191,1118,835,880,817,933,337,1069,636,177,422,343,1176,674,1155,247,907,442,202,569,398,861,993,494,1124,327,379,865,663,718,491,912,541,539,889,802,561,815,322,826,570,804,737,296,1009,887,926,481,903,775,650,448,479,787,580,743,334,329,320,229,616,549,719,220,860,377,210,428,734,341,767,690,372,304,219,524,441,619,331,425,618,699,184,637,134,471,242,386,107,635,668,101,383,375,435,497,559,267,434,297,346,391,299,357,592,276,254,355,222,149,194,120,437,95,486,186,253,401,523,145,175,451,353,397,82,378,139,265,282,231,382,148,433,340,429,66,409,290,289,98,93,50,285,110,215,319,248,274,205,217,233,115,185,133,88,228,250,56,128,70,35,78,182,135,32,67,37,209,83,183,90,103,172,99,30,136,64,109,119,94,114,74,130,116,125,122,63,111,87,40,76,60,73,38,51,33
1349,2129,1583,1877,1753,2209,1656,1847,2642,1721,2294,2406,1897,2544,1640,1262,1358,1742,1719,2024,1500,1364,2240,2299,1636,1628,1966,1819,1645,1228,1791,1992,2026,1977,1842,1924,2034,1779,1240,1952,2264,2028,1744,1564,2372,1635,2067,1535,1505,2134,2253,2219,2229,2182,2001,1716,2484,1608,1238,1585,1468,2259,2154,2296,2005,1996,2121,1769,1796,1646,1505,1748,1315,2138,2165,1915,1527,1461,1571,1417,1680,2191,1945,1427,1617,1275,1586,1346,1844,1845,2005,2068,2355,1672,1823,1235,2067,2278,1703,1562,1936,1432,1921,1819,1957,2162,1434,1762,2363,1500,1398,1576,1842,2156,2159,1637,1793,2088,1767,1611,1560,1983,1719,1569,1891,1695,1853,1222,1960,1572,1661,1745,1903,1570,1181,1641,1775,1709,1272,1898,1894,2292,2126,1321,1737,1830,1202,1674,1626,1978,1900,1660,1519,1953,1371,2181,1780,2336,2125,1762,1397,1438,1562,1993,1999,1412,1609,1283,1073,1347,1857,1962,1342,1234,1210,1558,2197,1597,1795,1609,1710,1404,1694,1180,1894,1159,2075,1914,1576,1283,1948,1269,1550,1454,1455,1243,1487,1083,1150,1445,1066,1739,1307,1826,1930,1180,1228,1462,1617,1789,1159,1806,1418,1231,1656,1889,1746,1507,1507,1396,1064,1311,1083,1179,1045,1547,1812,1664,1406,1302,1313,1319,1305,1343,1192,1245,1243,1756,1295,1183,1085,1144,1632,1238,1122,1572,1070,1610,1137,931,887,1096,1022,1508,1463,1254,823,1124,1103,1083,940,1198,1160,1070,1286,1064,1003,1332,1091,731,1150,1303,1375,733,974,710,1055,1099,1030,676,699,912,957,643,1082,837,1003,1269,956,1173,959,582,1061,590,930,824,742,944,549,794,745,549,444,269,423
