3297,2581
1863,1786
2657,1245
1620,2391
2188,2179
2094,1687
1342,2622
2216,2055
3293,1528
1917,2349
2929,2027
1813,2690
1779,1822
1322,2095
1434,2050
2356,2794
3080,1777
2846,2212
441,1708
853,1964
1254,2019
999,1913
3056,2252
2480,2493
3053,2350
2648,1532
2838,2216
685,1907
1004,2264
1743,2164
1461,1581
1114,2211
890,2151
2698,2452
1646,2067
1774,1788
1199,2117
2747,1812
2799,1976
1544,2643
2222,3140
1746,2062
1874,1731
3285,2289
2481,2084
3243,1457
1559,1944
3113,1804
3096,1843
1190,2524
899,1745
1961,2348
2251,1566
2814,1724
1477,1834
1962,1693
1826,2237
2305,1768
1609,2482
2900,1654
2592,2092
1893,1842
2417,2084
2618,2457
3168,2634
1222,2149
3109,1628
3245,1885
1755,1742
413,1637
3228,2727
3210,1830
1567,1836
2046,1907
2219,2053
2537,2372
2286,2434
505,2459
3295,2084
1796,2005
1324,1619
1426,1578
1518,2197
2164,1787
536,1520
3348,2369
2610,1694
1642,2001
2824,1273
863,1986
2670,2287
1326,2071
2607,2145
1230,1836
1285,1495
2754,1539
2917,2393
3369,1606
2991,1934
3078,1729
3435,2336
3217,2003
3300,1614
1379,2366
2764,1441
1228,1878
2224,1923
1910,2453
3057,1673
1628,1545
363,1393
2808,2322
2090,2531
571,1630
738,1978
3301,2395
2293,1975
1906,1974
2050,2146
2498,1902
1831,1964
1234,2007
438,1245
587,1940
1804,2207
3242,1815
2864,2223
636,1820
2709,1621
710,1495
1851,2163
3334,2343
732,1651
2141,2054
1607,2760
3398,1681
380,1630
2017,2257
1789,2299
1494,2050
3068,2122
2074,1909
2804,2481
590,1919
2795,1991
3394,1484
1872,2693
943,1854
3072,1596
3091,2756
2874,1955
3342,2086
1495,1678
3154,2184
1737,1925
1385,2460
2944,2355
1808,2772
3286,1989
1558,1389
924,1962
2892,2431
1466,1678
562,2231
1886,1539
3255,2816
3430,1797
1782,1752
1790,2164
2212,2638
3087,2448
1890,2169
1321,2326
2733,1952
549,1703
2531,1675
2666,2726
2495,2936
1901,1281
2355,1753
1956,2119
2144,2697
1798,2250
3352,1670
1525,2176
3194,2169
3260,1793
3054,2107
3438,1740
2953,1881
3024,1765
1959,3088
2357,2261
808,1644
2931,2189
2994,1690
2598,2454
1902,2512
2168,2676
1202,1623
579,1499
762,1444
2118,1760
2343,3081
1939,1560
3025,1855
3159,1802
2011,1978
1835,1840
663,1253
2241,2910
2972,1990
1416,2058
3219,2458
2230,2691
3395,1892
2940,2001
2789,2234
2029,2192
2279,2194
2156,2279
2227,1571
2805,2484
599,1946
1074,1351
1869,2072
2689,3087
2119,2764
3196,1727
815,2846
1742,2360
2761,2071
534,2016
1649,1926
567,1784
1913,1804
1722,1764
2414,2414
633,1750
2681,2193
1671,2422
1171,1652
3157,2239
2399,2042
1386,2739
1678,2501
766,1550
1226,2384
795,2104
1445,2448
501,2050
3192,2088
3069,2495
2037,2250
922,1687
1238,2030
1304,2372
3004,1700
1614,1896
2138,2690
690,1999
3093,1537
2333,2285
1359,1910
839,2349
1673,2080
1314,1489
3279,1769
2516,1947
1848,1660
917,1713
2259,2114
1311,1790
2605,1939
3418,2192
2332,1786
3323,1734
2351,2105
2955,1892
1271,2576
2945,2057
419,1500
2142,1849
1911,2231
1616,2539
2209,1642
3121,1414
1290,2785
2085,1609
2492,1650
2362,1443
3244,1359
949,2356
1424,1569
1888,2564
1668,2108
668,1428
2070,2598
2906,1566
1081,1791
2716,2234
1648,1701
1233,2033
1719,1672
483,2055
2129,2343
3213,2415
2128,1572
2386,1907
2134,1746
1834,2633
1706,1904
2032,1871
2647,1774
1605,2102
2509,2571
761,1970
3382,2429
2697,2030
2229,2089
1904,1819
2347,2296
935,2056
2174,2511
1101,1765
375,1849
3330,2383
504,1466
2884,2372
513,2123
2315,2118
2271,1793
1695,1825
1950,3314
2854,2444
2656,1812
3175,2475
1402,1787
3014,1799
1584,2109
3185,1857
2985,1703
2624,1673
520,1366
2889,1870
3332,2401
2886,1820
3384,2128
1067,2264
1070,2158
2868,2360
2092,2021
414,1507
408,1555
3233,2053
568,2286
2445,2067
3103,1467
1500,1872
1484,2372
3144,1683
2139,2295
2708,1789
3151,2036
2615,2473
2678,1864
1276,1839
2796,2059
1995,1716
1122,1718
3226,2647
702,1971
3075,1492
2301,1950
437,1162
3337,2381
975,2345
2535,1932
3377,2447
3264,1762
3346,1893
1160,1714
1186,1620
2452,2232
1794,2208
3263,1668
1262,1540
434,2061
3304,2325
630,2001
916,1332
3322,2075
2837,1914
3280,1583
640,1739
2832,1794
1100,1585
2639,1566
2394,1471
1241,2496
3426,2142
490,2198
2830,1894
3140,1579
3306,1511
3107,2625
2256,2205
1630,1576
2978,1681
1512,2524
2359,1922
3135,2071
2331,2618
2450,2534
2936,2105
1387,1281
537,1893
1617,2221
1543,2347
1978,2622
1652,2223
1394,2219
1181,1660
2323,2091
2893,3017
1052,1816
2642,1959
2503,2187
1062,2183
1188,1753
3283,1563
626,1654
2623,2155
3101,2538
729,1999
1323,2749
3114,2386
2427,2083
2690,2151
1674,1729
1675,2901
603,1881
1134,2089
3229,2151
2903,1567
1217,2055
2149,2303
2823,1611
1988,2129
2457,1352
2767,1886
1966,2034
1367,2086
1504,1781
2063,1258
2712,2983
1708,2150
1664,2394
2401,1612
3208,1679
1712,2132
699,2176
2200,2207
2510,2762
2248,1514
404,1966
2081,1822
2423,2632
2609,2179
2487,2599
3254,1529
1305,2112
1775,1591
2387,2129
394,1777
1151,1602
827,1588
1778,1735
1415,2584
1307,2438
2527,2635
2983,1820
607,1423
951,1818
3050,2616
3142,1532
1615,2511
2897,1926
2502,2896
561,1708
2501,2810
1552,2216
1930,1540
1927,2363
2030,2383
1519,1990
582,2258
521,1987
3365,1237
479,1984
3051,2206
3166,2684
2087,2303
2565,1955
1302,2076
694,1971
1003,1712
367,2208
2962,1745
2772,2175
1115,2337
2265,2347
2778,1621
3432,2273
907,2772
2519,2171
1764,2713
2641,1664
2937,2539
2727,3004
2904,1917
3126,1884
1862,2390
3250,2228
1265,2499
2578,2803
1822,2562
3146,2309
2632,2381
2684,1599
576,1781
3287,1555
1659,2234
2249,1739
1089,1954
2008,2315
1691,2979
1093,2474
2471,2275
895,1463
2738,1667
2173,1934
352,1824
2777,2675
2758,2493
1295,2305
2055,2325
1225,2754
2482,2216
1710,2207
2524,2135
728,2149
2715,2079
1805,1925
1829,2627
1490,2399
634,2483
2239,2358
2035,2143
351,1528
1097,1566
697,2122
3353,2448
2769,2121
2159,1994
752,1934
3368,2539
940,2030
1857,2098
2177,2171
3410,1879
2843,2709
2000,2171
3060,2181
3223,2352
1709,2500
647,1905
470,1453
2682,1652
611,2085
2530,2368
1073,1747
1938,1693
819,2388
981,1937
3187,2508
1020,2252
3259,2550
1027,1943
3376,1868
3446,1913
2434,1490
3416,1789
1513,2608
2876,2118
591,1538
2080,1583
559,1593
2504,3246
725,1698
1455,2299
423,1580
1974,1848
1697,1747
2899,1975
1660,2109
1548,1504
2443,2197
2934,1920
2010,2041
3261,2019
2041,1675
639,2244
3009,1649
1045,1691
1608,1607
2078,2418
2939,2043
3097,2119
826,1540
775,2048
954,2314
1599,2965
3045,2097
678,2024
1192,1673
1362,1979
1281,2245
2950,2100
1508,2084
1952,1218
2278,2659
2354,2506
1173,1752
1051,1774
565,1471
2031,2888
1993,1800
3415,2075
1654,1792
2425,2051
2534,1483
2413,3345
1142,1628
1291,2424
1604,1872
3177,1811
3249,2701
991,1558
3173,1659
745,1783
1423,2054
2638,2295
2053,2560
2729,2510
383,1349
876,1877
1698,2920
1759,1957
1088,1792
3360,2418
1555,1979
3331,1683
1038,1594
2456,2361
1009,1941
1351,1852
1287,2443
1144,1678
2424,2958
3123,1369
1317,2147
