506,2170
606,1986
705,3562
868,3115
1905,2451
1215,1792
1184,2044
1200,2118
1713,1723
611,2143
1479,2079
362,1745
2151,1934
1171,2585
1996,2843
1213,2996
1260,2213
1483,2181
764,2565
830,1913
998,1642
2158,1569
662,2611
1700,1535
1897,2121
2155,2282
620,1769
1083,1857
1799,2237
654,1777
670,1399
1652,1389
2196,2485
1077,2056
542,1585
1420,2623
1407,1944
2172,1765
1333,2042
1979,2043
2141,1620
1473,2185
1612,1716
2012,2697
2080,2449
408,1822
1386,2219
1978,1788
869,2452
1345,2646
1692,1939
1460,1699
1341,2717
1064,1525
1688,3091
1687,2270
1445,1626
859,1629
404,2596
1749,1962
370,2303
2068,1919
1404,1826
2036,1699
689,2274
1156,2084
691,2159
482,1830
1057,1884
1045,2832
1543,3067
720,2233
988,1769
1221,1895
1956,1953
2038,1471
1478,2185
263,1762
1444,2127
317,1935
992,1634
302,1486
1547,2260
1758,1812
525,1761
1224,1838
842,1774
1160,2955
1005,1999
1856,2207
574,1623
1277,2940
994,2004
1236,1810
717,1943
2091,2098
1881,1772
449,2638
1530,2069
1050,1960
1589,1862
702,1387
1111,1901
1480,1760
1015,2223
2100,2680
2153,1738
1139,2518
1242,2926
2204,2317
1491,2318
505,2488
1174,2028
1701,2117
679,2201
1950,1977
2174,2202
450,1919
1415,2413
601,2326
1006,2952
1889,2125
351,2142
784,2905
2076,1963
1238,2717
538,1525
991,1963
789,2064
1806,2332
1675,2461
936,1995
1811,2357
1822,1705
1226,2998
1331,2153
1735,2136
735,1628
500,2061
381,2185
1073,2758
1125,2437
1301,2000
1115,1996
1875,2051
1637,2127
669,2440
1099,2316
1289,2494
1426,1923
653,2267
2146,1634
1383,2371
665,2015
1435,2314
1436,1597
2179,1853
1299,1987
519,1589
984,2067
615,1764
291,1255
1576,2294
1941,2909
739,2780
1686,1587
1773,2279
1065,1932
1839,3231
1126,2715
1151,1531
832,1697
485,2285
847,2054
476,1631
652,2179
1647,2418
1205,2021
1153,3151
1993,1748
831,1895
2185,2042
1091,2210
680,2415
1416,2317
1709,2150
2089,2437
1553,1975
584,2182
1861,2004
1750,2127
1940,1758
1084,2125
1239,1732
1048,2474
1655,3045
1932,1560
1020,2207
1560,2006
1885,2695
1581,2019
2199,1900
1112,2373
336,1495
1275,2061
1963,1856
1731,1618
1683,1950
708,1954
475,1345
1882,2635
1716,1589
1049,2495
402,1736
1983,2232
1769,1925
602,2179
2133,1520
1744,3217
1402,1500
1970,1676
1779,2803
1190,2900
2041,1672
1419,1673
2026,2185
564,1644
1816,2086
790,2414
1911,1821
1317,1891
851,2632
1204,1802
2052,2359
2105,2472
300,1366
1081,2749
660,1672
1464,2821
2206,1754
2116,1568
1040,3104
2122,1893
1669,1664
1252,2171
1513,2684
1641,2992
2059,1496
1475,2761
1338,2274
1877,2125
1587,2754
1343,2833
2000,2217
360,2196
946,1898
1989,2520
1849,1727
1529,2160
1736,2455
1039,2291
1975,1821
1405,2019
1623,2527
1390,2124
315,1751
1307,2406
421,2048
1011,2676
358,2305
483,1719
713,2160
1068,2033
572,1680
1782,2782
1846,2068
1924,2615
2167,1960
1569,2365
2110,2267
812,1517
1325,1499
1000,2225
918,2550
1212,2830
1954,1642
298,1812
1332,1710
1234,2081
1520,2822
557,2100
1554,2225
2191,2608
1999,2255
666,2012
1280,2643
1377,2160
1265,2347
1933,1469
427,1768
748,1723
2182,2188
2040,1732
1838,2112
2027,2767
1893,2329
2119,2673
2104,2355
1835,2281
1631,2063
1051,2440
1613,2386
1907,2756
1518,2179
1158,2536
1611,1965
1335,2235
347,1970
508,1718
1417,1559
1263,2396
1608,2460
1939,1717
1508,3285
825,2496
453,1610
1841,3004
1501,2408
808,2226
1162,3074
1591,2466
1375,1944
1399,2848
960,1989
1626,2249
2152,2032
275,1445
350,1474
1306,2486
1888,1824
1216,1817
1680,2225
1008,2439
1886,1639
2194,1869
1708,3390
1790,2204
1702,2446
1575,2727
757,1652
416,1863
1597,1649
1855,3022
2118,1884
1034,2442
571,2360
1261,2401
531,1985
655,2686
1104,2308
1409,2498
2088,1705
1598,2014
1948,1798
2186,1964
614,2228
1864,2616
1448,2043
948,2970
1712,2405
1743,1559
1791,2257
1831,2718
1324,1663
1269,2284
675,1887
268,1492
1438,1720
1150,2292
651,2080
349,2814
1946,2360
1010,2604
1163,2184
342,1445
1458,1632
1705,1862
1943,1809
1447,3037
1858,1712
1413,1805
967,2226
746,2188
1671,1865
2043,1582
1468,3220
1572,2962
1137,1815
873,1876
1817,2522
1465,3156
1121,2317
1840,1903
328,1762
1391,1913
863,2158
1038,2249
1062,1877
1606,3474
706,1634
365,2006
762,1771
1490,2114
1295,2182
1540,3039
2045,1901
776,2377
1486,1802
1170,2903
270,1792
1555,1811
1577,2025
1143,2666
1767,2103
902,2387
489,1629
2173,2832
1210,2557
1296,1819
2075,2041
316,1620
1382,2166
1603,2162
1787,2219
2125,1599
1132,2321
792,3057
1493,2781
1423,2664
1322,2087
890,2577
1270,2928
2094,1913
1076,1708
2180,1867
989,2366
1133,2939
857,2480
1937,1700
1890,2110
703,1801
895,1641
853,2197
661,1366
1796,2343
1628,2452
2197,3220
507,2280
2017,1772
715,1953
1257,2977
1653,2416
2127,1545
2031,1699
2187,1975
1778,1822
785,1822
1711,2233
1942,2460
588,1966
1028,2255
621,2341
1485,2298
643,2570
