3333,1360,2430,2782,1649,390,3559,1767,571,2759,3505,353,1094,2735,2259,2056,3513,3141,1413,1658,3081,549,3448,2690,693,2559,3461,1276,2602,2108,1843,1901,3252,2773,931,1711,726,1398,2807,2065,1455,422,3337,1477,2015,3403,3080,957,2405,1704,2762,1567,845,2024,1698,1654,374,1115,3050,3318,1472,2306,1588,851,3293,1417,3147,2815,1740,1693,2245,1016,891,1610,1092,2800,877,3144,328,2670,3052,460,2305,1361,1391,2960,1539,2573,2837,2899,2545,1136,2594,1782,600,958,1473,1794,2714,2255,1076,1988,3057,2688,796,3031,2684,2946,1543,2738,1145,321,2957,927,1735,1492,501,2795,839,1387,1002,1752,2087,2928,621,1895,1513,1107,1597,455,2231,1552,2771,1204,2587,2631,1447,293,2248,1989,536,2083,508,970,527,2052,471,1422,1230,978,2336,976,269,747,1819,1311,2466,1055,2444,2064,586,1116,1028,1858,1381,2262,1626,1217,381,2104,1587,596,1865,819,2533,2438,1960,1511,969,1720,1774,1985,752,1031,2373,622,1925,1314,1829,1251,1037,1722,1343,494,2241,2067,1333,225,2199,1662,1362,961,1351,252,2092,1660,1129,400,2234,790,2266,1067,2185,512,1736,897,1158,1525,1676,1553,1703,1754,753,1580,2181,531,567,1702,986,2158,1450,1412,426,661,1365,406,1460,1084,1846,1993,623,653,1844,194,2076,1324,1526,1751,1680,1043,1572,1621,1718,832,1338,721,1982,1807,1742,785,1304,367,1325,1976,1773,408,909,638,864,435,1634,283,1014,1056,697,1317,1739,836,646,1713,1140,709,543,1614,789,277,811,1090,1280,662,826,259,1173,875,900,1295,823,947,290,301,431,882,1274,305,1507,530,1024,1080,1196,1616,344,1250,800,904,377,164,1126,1371,289,1358,676,1285,831,1171,932,671,820,834,468,550,850,1441,1428,1481,923,1109,1243,574,436,743,1221,479,1027,170,1262,376,1357,228,566,1007,645,964,750,384,386,371,523,1306,438,255,639,632,716,633,582,650,189,681,152,675,1023,204,791,284,504,1021,854,313,410,351,466,514,641,458,450,867,348,848,369,626,462,497,695,815,748,285,606,673,341,809,490,768,219,599,491,520,417,193,703,810,759,319,424,150,405,96,202,818,176,303,486,253,733,443,706,300,335,547,343,710,346,69,250,663,640,601,155,382,515,679,551,561,652,451,472,91,87,506,364,355,232,590,476,244,327,108,337,268,365,397,522,393,111,233,317,302,218,124,318,320,107,363,66,420,137,356,446,411,242,86,35,298,395,183,391,144,243,334,149,349,323,129,332,231,350,106,213,310,175,275,309,258,147,60,121,203,262,205,210,78,65,209,82,88,177,187,72,83,184,154,32,105,162,74,114,102,63,27,117,76,40,57,26,44,49,29,45
2328,2564,2338,1904,2417,1972,2235,1830,1395,1369,2106,2170,1875,2066,2499,2441,2202,1714,1441,1707,2250,1923,1851,2717,1447,2215,2078,2459,2292,1956,2972,2131,1633,2441,2593,1961,2243,2023,2392,2729,1932,1578,1359,2308,2551,1219,1784,1881,2109,1805,2455,1919,1868,2715,1779,2838,2356,2207,1764,2124,1751,2483,2140,1662,1959,1606,2303,1552,1924,2872,1616,3179,1600,2534,2131,1805,1593,1562,1731,2055,2309,1352,2007,1842,2036,1741,2136,2702,2323,2161,2002,1607,2317,2924,1766,2354,2000,1713,2668,2006,1778,1494,2284,2413,1790,1351,2694,2957,1494,1608,2229,1413,2005,1682,2526,2700,1850,1828,1994,1352,1239,1272,2372,1473,1567,1975,1819,1928,2213,2253,2487,2804,2209,1667,1572,2427,2413,1499,1901,1995,1549,1592,1542,2009,1663,2937,2098,2186,2068,2480,1493,1756,1491,1935,1754,2484,1967,1479,1473,2044,2432,1845,2078,2056,1979,2166,2327,1652,1318,2501,1779,1592,1994,1942,1250,1740,2393,1754,1964,2015,1844,2427,1879,1922,1882,1646,2173,1460,2059,1647,1862,2309,1780,1577,1868,1354,2603,1237,1416,2253,2778,1882,1522,1358,1949,1626,2401,1434,1333,1519,2053,1630,1482,2033,1749,2461,2455,1850,2229,2353,1661,1837,1310,2226,2131,1692,1191,2265,2260,2615,2394,2389,1593,1203,1880,1617,1835,2263,1481,1772,1588,1434,1978,1781,2169,1569,1451,1458,1912,1723,1216,2155,1564,1618,2123,1689,1944,2302,1829,2345,1808,1227,1564,1887,1778,1389,2112,1644,2231,2093,1687,1907,1353,1818,2343,1531,2053,2272,1439,2292,1984,1825,1148,1996,2262,1205,1826,1514,1730,2154,1624,1731,1323,1947,1826,2076,1977,1642,1671,1475,1763,2142,2195,2192,2123,1219,2622,2139,2103,1883,1425,1677,1707,2258,1613,1908,2118,2224,1551,1338,1462,1769,1965,1137,2317,1511,1745,1865,1286,1461,1664,1179,1676,1429,1513,1542,1996,2053,1344,2225,1970,1884,1757,1408,1820,1238,1159,1831,1965,2160,1579,1776,1568,1344,1415,1191,1639,1793,1716,1327,1626,1419,2039,1789,1777,1977,1155,2431,1296,1769,1625,1337,1819,1579,1688,1330,2033,1541,1165,1520,1376,1408,2121,1616,1786,1321,1306,1265,1391,1515,1558,1300,1962,1743,1093,1695,1462,1744,1160,1307,1544,1721,1090,1671,1448,2135,1377,1582,1782,1269,1678,1257,1463,1119,1170,1212,1387,1724,1127,1869,1882,1345,1907,1433,1152,2024,1399,1219,1856,1664,1282,1083,1807,1147,1693,1179,1010,1326,1842,1462,1965,1124,1284,1696,1103,1200,987,1630,1451,1370,1792,1104,1494,1223,1373,999,1925,1866,1673,917,997,1534,1189,1114,1267,1134,1134,986,1770,1256,981,1938,1039,1163,980,888,1541,1145,1525,1119,739,1684,1018,1466,1762,1176,1412,1550,1100,1067,872,1194,1111,1211,1432,1059,1005,1033,1618,916,1018,1490,1198,842,1231,1362,1282,1583,1200,1063,1042,1036,593,644,989,908,1169,850,586,769,659,945,833,894,783,879,755,593,593,656,487,780,576,381,407,133,252
