1885,1602,835,1658,510,1773,2000,890,2044,361,1807,1627,1901,1107,1278,1283,2162,2191,1221,1449,1064,1874,331,709,377,1336,741,659,1454,2013,1541,1590,547,1763,1353,1721,889,512,1865,1827,987,1447,873,1242,1070,598,1554,1681,319,1922,1270,1870,1607,1050,1834,722,655,1360,544,472,1483,1185,1280,1793,1578,698,1484,1702,579,1621,631,1383,1192,1696,1314,1133,1777,853,1759,1176,1136,1081,1135,1251,1474,337,1105,352,1362,1341,1650,942,1351,1667,981,1088,1682,1531,1123,656,1632,955,1537,466,225,752,1315,1455,1567,1177,566,267,606,996,1574,1083,256,1438,760,946,703,401,1175,514,1300,1056,733,774,657,1281,272,1459,387,490,781,868,805,229,329,608,418,556,715,1089,381,1268,300,334,754,990,1061,324,1199,321,751,1125,806,209,1329,1332,638,648,1077,545,1102,269,748,1277,521,301,380,591,216,611,707,791,761,785,529,832,896,993,871,1162,1126,184,997,771,346,758,1013,506,923,804,962,1080,196,1039,430,292,297,516,971,1062,173,451,1055,214,839,816,445,970,684,496,476,888,217,450,605,813,803,487,949,307,721,747,488,963,491,823,613,528,574,103,881,916,668,313,857,673,777,376,674,536,590,555,652,166,409,165,438,278,692,393,594,287,259,697,694,459,247,204,382,671,340,704,525,201,685,260,388,371,310,75,632,288,89,253,614,332,540,492,246,562,410,433,124,495,336,447,531,341,142,170,493,522,360,422,425,497,249,143,347,230,276,205,29,456,231,343,226,183,207,306,279,227,316,452,282,353,362,264,299,370,189,164,222,62,233,149,195,72,333,232,291,218,169,187,254,136,120,31,221,245,91,178,69,55,127,146,132,154,167,93,50,111,94,53,82,48,78,28,52,119,60,87,33,64,56
1928,2091,1594,1750,1803,1968,2372,2162,1794,1611,1988,2276,2178,2089,1625,1615,2194,1775,1929,1597,1713,1629,1862,1824,1288,2333,1950,1383,2194,1333,1550,2320,1709,2089,1704,1956,2229,1777,2046,1677,1637,3225,1947,2720,2068,1734,3095,1526,1230,1561,1686,1686,2422,2226,1885,1522,2155,2055,1436,1563,2052,2357,3482,1825,1749,1917,3122,2722,1986,1840,1705,2100,1838,2238,2074,1942,1908,1911,1646,2131,2716,2333,1679,2013,2098,1694,2574,1397,2270,2256,2647,2223,2169,1885,2144,2265,2878,1819,2838,1825,1995,1782,2036,1701,1600,2274,1683,2405,1681,2255,1295,1423,1586,2209,2722,1482,1250,1840,2273,1580,2162,2053,1623,2159,2408,1735,1710,1708,1610,1516,1422,1802,1453,1889,1861,2195,1774,1715,1900,1573,1321,1405,1760,2291,1232,2407,1605,1627,1570,1657,2582,1421,1552,1310,1498,1708,2070,1334,1810,2264,1691,1637,2076,2154,1634,1221,1850,2016,1674,2045,1267,1553,1239,1794,1665,1785,1207,1921,1576,1419,2029,1798,2046,2776,1158,1264,1477,1704,1758,1474,1758,1654,1534,1809,2076,2046,1581,1688,1848,1607,1171,1251,1449,2143,1596,1535,1626,1831,1903,1185,1757,1697,2440,2365,1436,1556,1371,1418,1574,1595,1835,1709,2438,1303,1380,1108,1358,1704,1556,1936,1901,1251,1764,1222,1476,1999,1642,1505,1184,1696,2205,1567,1726,1554,1531,1533,1898,1275,1836,1228,1696,1458,1280,1788,1920,1245,1487,1324,1126,1155,1763,1455,1156,1425,1448,1327,1591,1688,1311,1919,1660,1308,2080,998,1221,1175,1331,1392,1523,1495,1143,2246,1916,1139,1403,1123,977,1207,1526,1661,1547,1183,1409,1549,1423,1077,1357,1426,1184,1333,1060,1086,1133,1285,1425,1415,939,1336,1558,1553,1537,995,1583,1347,1559,1166,1178,1250,1176,1236,1305,1581,1600,1098,1283,1079,1051,864,992,1008,1518,1021,838,1955,682,867,1329,1038,1077,1122,1240,706,1201,1359,937,1052,953,882,1096,980,719,833,1041,1173,556,1070,958,876,492,608,922,639,768,1018,769,719,598,808,291
