920,1943
3218,2173
2634,2402
610,1665
1489,2422
527,1162
726,1863
1989,1886
689,1795
3123,2509
847,1537
3225,1353
3042,2498
2679,2465
2477,1577
3055,2135
3269,1652
1050,1510
3223,2637
2781,1741
555,1651
3303,1756
1538,1859
2544,2180
2379,2898
1700,1954
3066,1791
3330,1982
2636,2732
1718,2619
3285,1490
1067,1712
2606,3195
1235,2268
2099,2612
2601,1647
1768,2445
1850,1950
2135,1735
2067,1810
907,1844
3000,1545
3183,1612
1022,2274
917,1664
1913,1985
1808,2729
3133,1974
1408,1882
985,1184
2621,2656
3228,2234
2525,2194
2380,2572
1089,2151
1600,2387
2261,2102
2088,1948
405,1621
1556,2025
1728,1874
2472,1948
2268,2174
1710,2530
2319,2271
2624,2022
3156,1466
3101,2606
1615,2114
2578,1728
1785,2289
2274,1459
3251,2249
2122,2807
2843,1806
2566,1811
2362,2314
1201,1586
1818,1763
1981,2185
850,2359
1191,2137
1611,1472
1473,1719
581,2557
1156,1981
1484,2775
1590,2805
1359,2030
865,1634
933,2340
1813,1606
2292,2406
1164,1713
2613,2571
2960,1676
1308,1762
2105,1961
866,2774
1960,2058
3405,2387
863,1516
2433,2361
2028,3267
2532,1339
1842,1700
1493,2989
1328,2816
775,2303
2687,2938
2669,3102
2004,2203
2023,1465
1577,1402
1810,2384
2588,1858
2050,1824
2919,1310
622,2040
2492,1662
2705,2144
3187,1767
3143,1297
654,1701
1898,1714
3313,3124
591,2373
2615,2257
2834,3385
3213,2357
2846,1734
1260,2441
3194,1793
1446,2069
1499,2260
1751,1912
1799,2578
1519,2269
967,1428
2809,2312
1107,1533
2087,2152
1332,2007
3390,2092
1281,2103
2750,2154
3163,1560
3255,1376
828,1363
3430,1687
403,2143
2144,2236
3025,2120
762,2343
2579,1676
1444,1721
894,2498
1296,2071
2488,2034
940,1613
1676,1488
3311,1204
2038,2212
1255,1952
2722,2017
1565,2600
2620,2957
3229,2092
2374,1686
3279,2262
769,1643
1401,1438
2847,1726
1093,1929
3151,1565
2096,2027
1572,2107
3078,1444
2501,1758
419,1618
3135,2298
548,2221
2776,2174
2031,2317
3428,1432
1279,1818
2194,1364
2800,2228
1037,1901
3424,2263
2668,2500
2819,1911
3202,1850
1597,2682
2382,1925
2250,1735
1065,1437
731,1892
2836,2582
2481,1796
2972,1649
3367,2105
1298,1677
2024,2596
3040,2353
2564,2078
2666,1971
2116,1567
3329,2348
484,1386
2214,1907
2626,2009
616,2313
1638,2052
2347,1864
517,1841
2902,2131
1826,3332
2827,2440
3147,2303
3128,2412
718,1865
2180,1617
1123,2070
3393,1884
2083,2273
3149,2052
1958,1770
2698,1829
2090,2264
1162,1880
1622,1895
773,2030
1890,2389
1177,1066
1439,1864
3274,2465
398,1489
2425,2447
1630,2745
1632,1358
3118,1932
2801,2261
1767,1582
2878,2287
673,1437
2691,1810
899,1794
1094,3046
2200,2435
1742,1435
1586,1657
2055,2218
1749,2135
1823,2698
1175,1806
1271,1755
2632,2241
1645,1871
1723,1662
492,2241
2378,1399
3015,1916
949,1303
1002,1651
1984,2387
393,2160
2938,1563
2361,2242
1292,2267
2939,2059
2866,2304
2816,2119
3205,2149
626,1888
904,3068
1169,2459
2355,1873
1085,2866
1353,1706
2420,2104
3157,2877
2585,2394
1752,2357
3379,1830
1840,3019
3030,1800
1458,2418
836,1647
656,2026
1841,1622
1970,2631
571,1969
1657,1818
2507,1633
644,1568
2483,2769
3207,2091
2138,2448
732,2660
3148,1908
1091,1753
536,1773
1704,2052
1796,1897
2603,2297
2962,3049
2777,1991
2188,2008
2965,2186
391,1883
1546,1976
578,1644
3310,2320
2977,1686
1596,2977
2102,2836
1398,1363
1064,2248
800,1804
1452,1963
3020,2902
814,2015
461,1642
833,1787
953,2264
1763,2422
1378,1893
1854,2486
1606,2028
1111,2956
2107,1697
664,1651
3164,2193
2899,1163
1363,2453
3129,2559
2830,1852
2490,1410
1686,2064
1309,1436
3398,1748
3018,2116
3116,1755
2863,2132
2054,2641
3440,2194
3278,3012
2746,1810
3195,2076
1881,1783
1083,2107
382,1531
1425,1711
3271,2445
3256,2026
2891,2785
1330,2348
960,2113
900,2573
1851,2222
1828,1920
1679,1795
1649,2701
3368,2032
2948,2603
1232,2018
1617,1877
2604,3229
3051,2444
832,2053
2072,3598
3108,2401
3072,2130
1815,1546
998,2431
3347,1676
952,1965
704,2663
2742,2263
1475,2180
993,2323
1495,1588
2225,2631
2358,2555
3319,2332
759,2292
3161,1492
553,2182
2927,2129
2569,1708
3414,1521
3272,2133
2616,2284
3333,2104
2469,2113
801,1886
1304,2398
1860,1353
488,1751
683,2513
2000,1475
2690,1658
2119,2196
3260,2100
2205,1632
1802,2141
2695,1871
1230,2369
2661,3193
2364,2836
2607,2050
1161,2081
2391,2559
447,1378
1251,1882
1980,1821
1327,1457
3439,2135
3352,1688
1948,1975
877,1417
3035,1715
1721,1688
1911,1997
1295,2196
1035,1393
1179,1979
2281,1713
1659,2200
2216,2404
3208,1570
696,1541
1227,2826
1072,1443
1431,1645
611,2112
2286,1628
441,1485
2877,1673
3336,2072
3121,1739
3044,1509
1618,2711
3353,2601
2947,2266
3372,2041
1460,1581
706,1815
812,1757
1932,1513
1862,2117
2434,2060
1084,1436
1887,1764
373,2314
1726,1501
1764,1966
2145,2493
1274,1737
1974,1938
2852,1565
3012,2383
3206,2449
1249,1790
383,1703
1117,1778
875,2012
838,2033
1896,1826
3417,1810
1132,1590
1385,1817
2150,1933
1331,2524
2872,2011
1777,2611
1805,2160
2802,1903
970,2026
2419,2790
1539,1927
1673,1819
3043,2388
779,1452
3242,1386
3158,2331
2821,1576
2748,2401
760,1418
3321,1186
3300,1854
3174,2136
2315,2644
3334,1930
1009,2662
3013,1248
2565,3512
1267,2544
2325,1392
1532,2365
972,2910
1846,2121
844,1330
1604,2579
2159,2080
2327,2407
1445,2175
2511,2901
2120,1880
1631,2700
792,1228
1926,2711
2730,1617
1574,2984
2397,1992
2570,2135
1709,1802
686,2235
822,2117
2239,2256
1062,2158
1987,2132
2673,1987
826,2320
3179,2158
1561,2145
3230,2242
2482,2594
889,1577
2735,1578
1399,2896
764,1355
2223,1706
2148,2514
1947,1449
1076,1754
1203,1578
3188,1913
1130,1883
886,1204
506,2296
1362,2682
2283,2467
3318,1430
1687,2369
1096,2040
1882,2376
427,1980
884,2350
2697,1386
2167,2144
1150,1303
2653,2266
2783,2143
2898,1258
1326,2331
2253,1992
1545,2462
2052,2328
928,1648
2547,1775
507,1939
1432,1813
2139,2874
1997,2237
2915,1577
2978,2146
2409,2322
897,2063
765,1746
576,1774
1508,2512
1853,2189
1307,1562
2047,2305
2191,2625
852,1578
2837,1815
560,1855
426,2238
2856,2478
628,1634
1928,2649
1624,2456
794,1853
2733,2385
381,1523
2711,2699
3002,1679
3038,1675
2717,2183
1387,1497
3217,1939
2811,1922
2500,2873
1145,1528
2734,1727
605,1663
1383,1450
2363,2605
3003,2451
1273,2130
3115,2015
454,1818
1078,1460
2074,2241
2979,2924
1193,2607
2462,2355
2743,2570
3096,2065
3155,1789
2444,2299
3429,1883
1790,2121
1876,2152
3046,2077
3343,1511
1461,2572
614,1907
3397,1510
2245,1777
1288,2415
1141,2221
3444,1652
3357,1511
3434,2116
983,1788
1806,1804
1463,2977
3190,1553
2813,1988
3263,2018
667,1442
2954,2250
893,1895
390,1255
3275,1373
2508,1818
1533,1994
1334,2532
2329,1847
1779,1253
2177,1537
1115,2988
1905,3245
1303,1311
2331,1814
3281,2123
1901,2397
1136,2229
2136,1688
2596,1481
3177,2183
408,1318
2092,2532
1982,2118
2645,2359
2589,1428
729,1930
1257,1757
1237,2255
2336,2255
2276,2367
2818,3409
2973,1567
2218,2576
1092,1854
640,1584
2244,2687
3297,1374
1491,2601
3369,1459
2911,3508
2762,2472
2270,2500
2810,1363
1465,1936
1634,2344
2949,2166
1963,1523
3249,2498
711,2435
898,1770
2060,2174
3325,2077
2882,1749
3362,1942
2618,2034
1503,1882
1000,2047
2910,1476
639,2721
2817,1809
1602,1855
2445,1673
2991,2260
3059,1749
2058,2761
1847,2196
2301,2060
1782,3208
1080,2465
588,1900
2370,2388
1246,1757
1730,1917
2181,2410
525,2209
3262,1553
2931,1475
942,1431
3237,2491
2018,1977
3136,1857
3197,2414
1160,1941
1903,2495
3239,2264
1593,3119
1075,1692
666,1542
3422,2624
2446,1498
3106,2489
1430,1325
2649,2026
1483,2825
971,2732
1930,2025
379,1350
1357,2123
840,1920
2098,2864
1352,2075
2964,2059
3132,2032
