56,872
95,965
75,957
60,887
93,475
113,934
67,871
81,980
33,625
85,922
78,854
126,823
53,700
54,766
100,917
59,770
52,754
104,769
64,842
98,1067
68,906
79,658
92,788
90,746
61,770
120,573
125,794
73,950
35,564
45,607
28,586
51,857
124,953
46,619
109,400
84,463
87,709
57,794
48,605
121,759
65,831
55,710
127,1033
106,833
27,664
86,996
94,839
105,618
30,549
99,713
115,570
110,787
41,556
118,591
117,644
119,809
107,600
74,953
36,549
40,590
49,569
37,621
112,536
47,662
130,725
129,659
50,662
128,872
108,557
101,956
44,596
97,1010
26,613
31,618
123,913
89,845
71,898
72,477
96,823
58,866
63,924
62,763
88,956
82,852
83,831
114,744
111,548
39,600
32,590
76,960
91,806
69,842
29,632
70,989
66,879
122,854
38,610
116,681
77,839
42,537
80,948
102,680
43,575
103,737
34,593
