705,2001
1742,2496
1224,2424
860,1632
505,1633
879,1249
2646,2558
871,2166
777,1680
692,1535
1673,2786
2472,2233
1760,1510
1901,2463
2390,1586
465,2176
2476,2061
2288,2108
1244,1808
2579,2932
1935,2631
1594,2512
1665,2251
2577,2422
1978,2168
1292,2157
540,1729
2379,2109
2692,2208
2521,2424
1026,2226
1528,1496
1387,2307
1209,2191
2658,1743
2139,2098
728,2013
891,1796
815,1763
2399,1974
371,1437
537,1981
1744,2518
2537,1834
342,1858
1736,2506
1938,2317
1014,2963
579,2507
2473,2289
1684,2387
1206,2621
1169,1869
1120,1633
2240,1912
1146,1796
1356,2309
1376,2100
2121,2279
1970,2165
1477,2384
1202,1263
836,1832
1164,2056
1148,2186
778,2130
2675,2142
980,2785
874,1709
557,1763
482,2179
1772,1871
2308,1631
813,1845
1818,2103
2151,2060
1448,2655
776,2469
1193,2041
2212,2294
2194,2454
714,1881
1754,2281
1461,1968
1937,1696
1027,2357
1429,2112
812,1982
1682,2278
549,2324
2257,2191
558,2101
1703,1978
695,1427
1290,1661
902,2311
2021,2246
2069,2313
661,1543
843,2026
2488,2235
1685,1801
2162,2434
1955,1806
1122,2001
1636,2072
1656,2031
1134,2200
1721,2168
2251,1611
2024,3165
1405,2231
2441,2241
2319,1418
2317,1471
896,1825
2600,1794
1360,1787
1437,1840
987,2020
781,1998
2203,2767
1125,2272
787,1372
2068,1552
1073,2082
2136,2427
2445,1856
1751,2567
2424,1679
2653,1732
2503,3265
929,2474
346,1748
2196,2315
375,2024
747,2415
1677,2146
1989,1735
656,2380
1704,2214
314,1619
1538,2291
1421,2074
1152,1639
2116,2221
1840,1946
2293,1558
1108,2400
593,1691
2004,2262
2548,1571
867,2013
471,2018
732,2018
563,1687
2411,2025
1679,2242
403,1849
1911,2283
525,1432
623,2776
1724,1545
292,1679
1892,1720
2447,1757
1441,1522
1425,2556
643,2402
1105,1206
1239,2599
1959,1700
2246,1893
754,1721
1419,1639
1888,1650
1066,1930
545,1733
1862,1730
1213,2306
2620,1547
2219,2037
1044,1752
817,1782
2170,1735
746,2141
1735,2466
1614,2562
1745,1761
1629,1297
2622,2242
835,2415
2481,2103
2245,2557
1507,2148
1348,1964
1565,2283
2233,2134
642,1526
2469,1867
2564,2143
2315,1701
2071,2236
2514,1856
1364,1738
362,1583
1699,2587
1370,2565
1969,2034
622,1490
727,1692
2179,2693
970,2146
1173,1656
1546,1443
2142,1835
764,2226
1216,2078
2066,2388
621,1519
2338,1574
2417,1963
2188,1653
2449,1787
2265,2724
2640,2691
2044,2570
729,2185
2571,2437
1792,1887
421,1541
1945,2085
2686,1942
2559,1968
2538,2286
1798,2560
1666,1535
1589,2518
2480,2423
2398,2713
1342,2289
597,2037
517,2142
2076,2350
978,2195
2103,2400
1678,1563
1226,2132
550,1244
1950,2882
1385,1614
924,2403
757,2224
1052,2001
1615,2769
392,1677
2147,2200
1286,1943
1062,2202
1097,1942
2208,1776
2429,2164
973,1809
2157,1948
400,1486
1713,2213
2217,1910
541,2223
2498,2783
1884,1891
2255,2452
345,1701
1864,1934
1674,1332
1515,1915
2373,1888
2346,2939
532,2242
405,1299
1102,2320
1517,2010
2614,1904
676,2153
2612,2549
393,1511
886,2303
572,1657
1322,1984
841,1920
977,1702
688,1677
649,2457
2416,1995
1178,2068
409,1497
2608,1578
2100,2374
1921,1815
1076,1806
2669,2272
1083,2083
2657,1994
1763,3002
2113,1762
2484,1964
2220,1950
459,1662
2093,2852
2048,2535
1147,1981
555,1556
2494,2063
1782,2118
869,1921
595,1668
2567,2263
2106,1823
2401,2039
2678,1868
1522,1789
566,1659
1352,1995
1454,1788
2091,1744
862,2613
2491,1742
2347,2082
1159,2722
383,1475
1628,2288
847,1521
1266,1751
2575,2634
1017,2172
1749,2570
2413,2860
1334,1749
1617,1421
626,1571
1977,2737
941,1872
449,1594
2089,2317
511,1099
1568,2068
1455,2591
1932,1777
665,2373
454,1737
2244,1749
484,1937
1074,2405
2519,2293
1758,2424
1920,2094
1823,2069
1582,2622
467,1795
1431,2814
1606,1881
2451,1266
2603,2075
301,1457
1236,2236
1495,2413
1747,2653
1701,1576
461,1765
2588,1777
1166,2233
859,2014
2357,1894
731,1857
2557,1219
