1548,2815
662,1856
570,2349
811,2527
2006,2884
2544,2668
2403,2101
2574,2241
1384,2306
1100,2240
2067,2409
1179,2213
1395,2141
1439,2263
1290,2662
1083,2636
896,2709
2091,1966
786,2993
1148,2364
2270,2130
1924,2477
878,2215
444,1591
2547,2327
1362,2297
1746,2354
1909,2550
322,1557
2107,2860
1005,1635
808,2259
931,1870
2275,1628
2497,2115
1938,1704
1587,3231
1363,3052
2057,2301
1012,1829
1405,2921
1011,2331
2429,1960
2604,1435
1507,2732
2193,2384
2602,2590
601,1854
789,2527
2168,2357
412,2038
1749,2115
734,1407
1377,1735
2444,2508
2066,2019
1435,2529
1090,1610
1031,2383
2368,3359
948,2237
2021,2724
1183,2100
1905,2470
1392,2704
1837,2365
1252,2358
627,2537
2468,2382
1194,2826
1032,2602
1554,2946
521,1783
2014,2362
1735,1488
2046,2327
354,2018
1162,2556
2284,1858
1576,2578
1498,2209
1765,2799
373,1799
841,2872
1275,2101
2200,2067
1800,2052
2194,3096
484,1858
1670,1568
1845,2376
1122,1999
2414,1993
1374,1935
929,2611
2116,1523
2610,1696
1044,1718
1153,2693
919,2486
1040,1810
543,1431
1192,3343
2078,3061
2479,2255
2122,2166
2566,2691
401,1819
921,3146
1719,2462
1649,1737
1344,2228
2572,2269
2061,2440
2129,2456
456,2039
1119,2193
657,2269
563,1712
479,1838
1135,2164
2206,2225
458,2086
1486,1877
2008,1561
1690,1715
2534,2946
2504,2053
2254,2823
2153,2004
1619,2690
1033,2543
1777,1979
1263,2289
869,1979
1125,2096
1319,2372
2303,2194
536,1935
629,1882
818,1846
2073,1688
1857,1678
1131,2288
2025,2410
1130,2261
2315,2220
1718,1666
763,1626
2024,1707
1935,2266
1126,2054
340,1800
489,2361
2474,1538
2359,2142
2483,2390
2311,2405
513,2428
1034,2309
584,2222
1737,2381
2552,1970
1156,2620
842,1494
556,1814
2088,1959
1969,2255
1189,1893
791,2164
2561,2059
2230,2002
1531,1795
666,2152
1654,2649
2345,2278
1673,2975
2373,2017
1171,2985
2417,1786
1203,2227
2147,2685
846,2111
731,1903
659,2394
2187,2281
1799,2565
2411,2569
1702,2965
623,2155
2109,2057
1815,2577
883,1621
1221,2079
676,2785
2631,1870
1981,3246
532,2282
693,2142
2354,1938
1286,2137
856,2554
944,2894
771,2824
1592,2267
961,2601
2522,2572
1081,2609
1232,2388
974,2144
2009,2742
1104,2526
1675,2745
1289,3460
2467,1784
658,2411
2235,1907
1664,1821
2399,2611
1160,2375
347,1636
2161,2429
1698,1475
754,1849
1634,2454
1372,2086
2039,2428
821,2386
1305,2703
991,2564
1537,2767
717,2515
2296,2559
1863,2478
2204,2060
2158,1635
2237,1569
2608,2240
2386,2009
1903,2586
2423,2024
2482,1773
1350,2318
333,1773
757,2054
432,2181
2146,2599
2203,1705
1470,2124
569,2087
732,2482
555,2197
824,1732
895,1917
2269,2522
2539,1522
1052,2623
1632,2570
2003,1843
1884,2818
2177,1793
2317,3032
951,2269
1226,2439
2213,2075
2407,2698
1475,2156
1357,1930
2174,2274
2501,2407
761,1896
1150,2752
2195,2186
1725,2502
1739,2133
1190,2126
683,2078
816,2703
1231,2593
2208,2076
950,1800
1513,2381
1387,2371
1217,2382
885,2064
870,2245
2618,1777
2486,1831
1620,1740
1047,2137
795,2304
2614,2467
2272,2191
2288,1812
1713,2796
819,1346
1839,1589
735,1948
1041,2123
1982,2536
2316,2754
523,1683
2346,1704
1890,2325
1103,1533
1915,2352
767,1802
2592,1936
1937,1549
2033,2410
1167,1382
1964,2539
1369,2446
1783,2374
2361,2090
1682,2517
1077,1777
617,1791
2601,2715
2301,2142
2378,2405
2138,2682
2292,2229
968,1977
2581,2350
1816,1356
1511,2190
1866,2960
704,2095
1250,2103
796,2688
1112,2357
1998,2313
2598,1973
923,1868
2432,3305
480,1792
1487,2178
1891,2193
654,1904
810,1910
465,1745
993,1630
1970,2184
1940,2125
1411,1866
1925,2218
910,2916
1599,3402
2440,2042
1074,2093
1506,2433
971,3110
1782,2171
2453,2198
2462,2261
1808,3115
802,2531
2355,2005
1075,3164
2082,2004
1002,2498
2613,2223
1207,1834
1878,2145
1806,2382
1211,2320
1571,2570
1865,2726
2286,2142
1312,2461
888,2064
2318,2286
367,1917
2276,2451
648,2227
473,1783
2612,2147
1359,1438
1223,2935
406,1999
1453,2486
1574,2433
1709,2051
1504,2138
408,1934
1559,2191
1762,2157
1180,1622
1568,2400
2019,2366
440,2303
1995,1459
686,3038
547,1951
1017,2181
2032,2369
2629,2411
859,2586
1870,2440
2277,1745
2347,2766
2537,2079
2617,1880
891,2232
2217,2707
1661,1774
1811,3004
2390,2102
1229,2795
727,2181
711,1611
1027,2449
2207,2865
2341,2098
724,2864
1629,1762
1665,2658
1722,2235
925,2379
2044,1967
562,2146
1708,2839
806,2453
726,2034
380,1314
2189,2493
2443,1772
1680,1683
636,1432
2119,2312
1835,2592
1525,2210
1828,2719
2352,2238
1378,2333
1259,2305
2037,1486
2639,2101
1701,2197
2565,2507
1096,2331
2510,2174
1240,2466
2517,2270
1095,2614
934,2035
2489,1789
1069,2059
2524,2379
1916,2385
2089,2304
1668,1785
2291,1303
889,2212
2128,2168
1628,2272
2251,1864
1064,2171
1602,3096
1626,1822
457,1967
516,1736
1957,2620
2333,1579
1615,2029
2568,2098
1013,2181
1586,1793
945,2080
908,2343
890,2183
1342,2232
2564,2052
2103,2083
2436,2223
1302,1804
1132,2948
803,1705
2587,2332
486,1917
590,1943
1657,2170
2533,1308
879,2550
2306,2093
1492,1857
2219,2098
1921,2409
1695,2777
2323,2324
1868,2544
2473,1867
2001,1834
1254,3085
1987,2950
977,2121
2197,2656
874,1231
1293,1850
2457,2543
1991,2101
467,1796
2017,2471
1607,2364
1505,2437
671,1767
1931,2397
2374,2069
2283,2180
954,2881
2365,2682
1400,2759
1805,2011
2419,2901
520,1821
575,2294
1035,2270
1843,1787
1265,2087
1029,2465
405,1794
1339,2234
1274,2577
1382,2076
2349,2369
2294,2281
983,2431
2166,1713
985,2024
1343,2230
2620,1329
2325,2756
744,1610
403,1787
2511,2048
1283,2280
1045,2077
2079,2094
2241,2704
2069,2669
2636,2364
612,2175
1244,1709
738,1770
1752,2298
1224,2651
2050,2629
1292,3035
2424,2451
901,2315
1838,2351
1847,2407
2163,2238
1276,1804
1996,2414
2357,2623
2071,1777
1512,2885
1621,2462
2226,2193
1755,2110
1577,1902
2577,1496
1201,2337
2559,2291
508,2015
2000,1793
641,1771
2418,2302
1371,2037
1385,2284
987,1758
1245,2415
905,3012
2290,2409
2506,2521
1151,2867
429,2465
2396,2304
415,1891
2567,1897
1087,1817
1188,3039
1331,2087
837,1696
1334,2361
1218,1944
1215,1541
975,2092
1481,1936
1219,1798
1169,2140
1989,2405
2634,2456
389,1731
2087,2404
2106,1906
1301,2135
2094,2334
769,2403
2382,3375
1204,2671
1641,2985
1851,2930
1440,2846
603,2073
1209,1793
1930,1922
1048,2950
1298,2100
840,2069
1886,2827
2248,2524
1375,1837
960,2619
604,1665
2569,2401
1887,1921
2516,2345
481,1915
1809,2026
2528,1901
