1849,2312
810,1746
635,2295
1679,2346
398,2210
482,2115
1084,2337
1694,2722
1440,2066
827,2618
1847,2256
779,3063
1415,2502
317,1540
681,2404
1541,2241
1254,2727
1398,2319
917,1929
1480,1941
574,2075
539,2118
349,1772
1839,1457
593,2402
662,1578
905,1740
1346,2513
549,1887
598,1592
1817,2737
1460,1955
982,3015
1726,1636
318,1458
1698,1981
987,2340
588,1756
630,2113
1015,2086
603,2831
1200,2308
658,2312
1557,1595
875,2357
819,1966
1577,2684
1682,1933
1578,2201
1856,1659
1642,2270
1133,2700
561,2863
596,2536
1075,2231
921,2239
511,2794
930,2264
526,1949
1625,1816
1644,2210
1796,1852
787,1930
1617,1889
1833,2369
1459,1557
400,1723
773,2260
1428,2763
856,2237
1044,1645
505,1921
1855,2039
1721,1843
1756,1564
1610,2580
1081,2514
1525,2091
489,1919
729,2275
1778,2766
807,1944
1678,1829
531,2139
621,2726
946,2061
1223,1638
1804,2636
760,2050
1134,2016
1035,2637
942,2018
1357,1985
634,2671
438,2726
550,1763
520,1751
513,2096
289,1786
1384,3357
604,2134
1811,2366
1730,1504
947,2540
600,2243
877,2391
1296,1711
1514,1984
960,1942
1105,1735
308,1356
1572,1716
1589,2137
586,2034
1500,2936
1094,2568
1741,2646
278,1803
1219,1620
554,2269
399,2297
1850,2800
1560,2077
704,1811
1675,1509
794,2148
1202,2288
1757,2775
1471,3269
408,2105
821,1595
1253,2155
665,2077
601,1542
925,2155
311,2097
1040,3044
1489,2694
483,1934
330,1634
1381,2936
1007,2566
1020,2240
1813,2961
1243,2199
1713,2376
1247,2861
1426,2428
1600,2169
1520,2551
1385,2785
888,2342
1270,2080
1857,2240
878,3075
1109,2492
1761,2078
669,2454
1218,2265
1742,2145
490,1489
1641,2113
1211,1529
1360,2987
1191,1797
730,1773
1110,2583
1781,2027
1437,2678
1347,2460
618,1834
1104,2055
1451,2014
1358,2971
777,2003
584,2383
451,1446
1782,1761
1354,2349
648,1523
813,2133
1059,2762
872,2206
516,1750
764,2357
1853,2165
874,2057
1487,3106
449,1668
664,1933
1181,2409
1411,2421
910,1815
1612,1794
1865,2307
1795,2255
1353,2620
853,1628
1155,2598
1331,2801
1822,1809
1614,1858
1690,2550
1521,2988
1365,2273
1605,2004
977,2449
1300,1847
1074,2349
575,2654
1088,2914
1587,2199
644,1914
1760,2291
450,2730
1193,2043
1453,2297
273,1778
469,2235
1699,2057
359,1538
1379,2923
1100,2191
610,1707
1632,2222
1289,3433
470,1768
415,1740
1302,2086
1765,1374
1136,2089
1505,2272
1674,2273
1568,2385
884,1873
722,2104
740,2651
1530,3163
1292,2821
1086,2313
492,1924
1771,1924
570,2270
858,2211
1733,2381
949,1471
1226,1897
357,1722
1470,2315
873,2233
631,2253
893,2400
1864,1760
1473,2304
1468,3021
1025,1972
1581,2314
1646,2355
1127,2568
892,1432
653,1905
640,2310
1165,2633
1349,2426
1194,3212
1595,1934
397,1460
577,1769
355,1642
1515,2717
1160,2377
997,1496
1458,2118
953,2457
744,2015
1071,3160
1567,2448
1023,2636
628,1883
1423,2389
474,2271
433,2165
1228,2788
1338,1805
1152,1656
1492,2310
792,2160
1446,2131
1421,2208
900,2103
502,1824
1620,2065
509,1954
435,1729
1259,1853
1692,1327
389,2234
1395,1947
1095,2288
1390,2392
1704,2473
1454,2247
1645,2684
688,1818
564,1832
816,1947
1735,1887
534,2098
738,2706
1068,2147
1643,1791
710,1963
1174,1924
442,2010
1114,2099
1485,2172
796,2090
1554,2768
811,2075
1815,2505
823,2860
426,2255
765,2078
881,2077
622,2392
368,1781
1845,3095
1291,1952
1518,1517
1096,2105
862,2213
1638,1844
927,1431
1744,2203
542,1712
506,1806
815,2040
1239,1876
675,2017
579,1703
1227,2790
1725,1946
1663,2636
327,2158
1717,2597
980,2904
1695,1913
1450,2192
854,2043
619,1695
480,1981
1739,2888
682,1786
1230,2291
696,2051
1325,2423
1057,2657
1024,2245
1630,2260
615,1374
452,2060
991,1596
1222,2235
1400,1614
1594,1670
1814,2448
1321,2063
1363,2833
587,1603
1234,2212
572,2542
521,1825
453,2009
692,2203
1050,2056
1762,2247
1732,2219
916,2002
620,1636
1299,2253
1703,1489
1828,1928
310,1886
1273,2476
1175,2304
786,2215
1720,2523
952,2593
1278,2397
1240,2700
1283,1513
547,2377
1648,3132
527,1659
909,2140
1256,2417
568,2149
1551,2025
1467,2715
1407,2210
1801,2363
789,2122
1755,2456
629,2562
1569,1885
1260,2818
1282,2855
337,1913
1800,3087
1791,1984
1592,2892
1722,1728
820,2506
841,2485
831,2250
834,2420
972,2567
1869,2270
959,2346
1790,2429
1820,2366
979,2420
1667,2747
1417,2012
1488,2935
1252,2359
303,1361
341,1696
939,2724
1838,2676
1751,2561
984,2263
1527,2448
784,2405
1263,2826
1267,1930
724,1879
654,1525
1707,1823
1647,2128
1326,2681
1232,1789
941,2134
432,1649
646,2407
1805,2502
1764,2107
625,2540
966,2178
914,2591
1583,1940
702,2024
1503,1749
395,1848
1215,2138
806,1822
1597,1422
582,1807
1345,1817
1140,2545
560,2357
1613,2225
1731,1898
331,1633
316,2205
898,1999
1206,1762
1559,2008
1831,1926
1671,2761
1727,2846
1135,2070
734,1984
281,1257
627,2463
883,1851
1858,2377
763,2221
1158,2381
1442,2046
1537,2239
1255,2315
1161,1903
694,1920
965,2686
1392,2030
1122,2734
1406,2435
1448,2453
1323,2521
285,1550
865,2264
315,1830
623,2376
1361,1963
719,1329
1576,3241
1716,2171
1677,2477
1636,2417
1469,2467
1067,2107
1602,2158
1113,2583
1130,2599
761,2712
384,2219
407,1936
766,1958
1792,2618
1307,1983
1584,2219
1528,1558
1192,3193
1031,2136
431,1636
1225,2556
1868,1584
1213,2577
1565,1515
1659,1965
1538,1949
1496,1886
1399,2078
1580,1723
1512,2481
1387,2474
1157,1992
378,1852
1231,2282
1137,1697
751,1612
617,2367
1391,2075
1549,2469
1185,2053
457,2505
307,1873
769,1397
1684,1840
1666,1753
929,1870
390,1304
445,1773
1508,2749
1266,1510
802,2552
1312,2432
1264,2356
712,2017
1841,2054
1257,2688
1803,2048
1420,2125
697,1733
1770,2203
633,2736
1723,2368
1377,2948
1443,1817
666,1391
1776,1993
1036,2374
842,2082
1702,2492
1519,1641
1860,2045
1188,2219
1111,2459
523,1852
1619,2273
1293,3077
756,1627
903,2165
1708,2461
428,1658
1596,2200
283,1724
1309,3022
812,2517
301,2144
741,1867
1281,2527
1124,2515
1401,2670
1495,1972
1316,3096
1077,1550
655,1979
409,1871
1718,2268
1705,1842
500,2386
956,2348
1738,1789
515,1716
423,1375
459,1943
430,2381
983,2891
1631,1580
1593,2290
803,2476
971,2587
1449,2984
1021,2202
1736,2630
859,2372
1245,2202
1236,2376
1752,2562
1274,2094
1579,2051
809,2513
1456,1464
1553,2260
1348,1909
565,2343
981,2057
1544,2191
1685,2879
962,2795
1573,1839
869,2132
1479,3016
1517,2360
1070,2684
1327,1963
1536,2657
1000,1584
1676,2091
732,2051
709,2085
566,1829
1103,2088
1216,2303
1246,3232
1012,2018
783,1862
1189,2209
908,1834
462,2231
479,2523
358,2445
1217,1646
1156,1836
995,1817
1372,3474
1184,2248
1008,2275
1098,1908
937,1747
1089,1985
1835,2132
1341,2335
757,1438
1539,1625
1825,2529
1564,1471
1773,2683
647,1707
1806,2319
1683,3421
1138,1553
907,2031
986,1521
1779,2360
1447,2423
1715,2342
1251,2034
1378,2228
1039,1771
1649,2403
1844,2778
1768,2566
1439,3233
1072,1980
772,2330
624,2220
758,1888
1286,2149
1171,3238
1173,1821
309,2130
1132,2665
1749,2882
329,1968
1199,3124
1120,2184
1221,1901
1028,2790
976,1979
1069,2050
1545,2270
580,2357
1475,1831
832,2330
1413,3368
1498,1813
742,2792
901,2132
1055,2841
679,2550
429,2224
348,1152
1740,2257
1606,2335
1112,1671
1759,1893
835,2168
771,2580
1714,2269
1318,2521
1404,2133
1427,3295
364,1960
1701,2203
781,2696
715,2361
1513,1977
1041,1736
663,2616
680,2728
1777,1880
718,1847
1014,3160
788,2655
652,1659
678,1434
1542,2130
1436,2552
1091,2101
481,2205
514,1274
1336,1733
1734,2853
1658,1866
504,2326
1484,2218
335,2045
401,2050
1416,2474
660,2267
487,2302
1491,2943
1435,2545
721,1501
1303,2333
1269,3297
1351,2568
1852,2089
1588,2336
1863,2474
1229,2381
1128,1713
463,1931
1129,2093
1258,2543
649,1786
1056,2287
822,1649
915,2449
530,1844
1603,2251
1461,2744
1570,2211
989,2440
1142,2716
503,1764
1410,1960
728,1566
839,1527
1729,2088
544,2191
1004,1818
1466,2833
957,2359
440,1566
1836,2440
333,1573
1319,2403
437,1964
1607,2393
1526,1804
538,1992
1045,1893
321,2181
689,2038
1224,2444
943,2108
739,2169
725,2815
1476,2914
1433,1882
970,2261
686,2244
661,2161
1369,2780
342,2040
1719,2229
1262,1831
1462,2205
1058,2135
313,1897
387,1732
1198,1876
277,1339
1846,2505
1693,1905
518,2671
797,1807
1147,1913
1380,1565
287,1932
535,1623
411,2057
1119,2707
1355,2412
799,2669
319,1833
472,1793
1511,1636
825,3079
1403,1830
1829,2006
1566,2904
1306,1633
1268,2572
1280,1933
1464,2596
685,3149
1402,2215
1154,2423
1474,2304
852,2292
1375,2393
1794,2405
687,3172
1780,2178
1628,2515
614,2486
328,1891
563,2816
346,1651
559,1765
1455,2537
1783,3233
1823,2512
1611,2083
1037,2445
1163,2230
1837,2735
1083,2003
951,2242
850,1832
863,2511
1669,2084
1763,1533
1186,2155
352,2173
1604,2378
573,2192
1334,2169
1080,2400
1121,2852
887,3382
699,1802
639,1920
288,1644
493,2239
1481,1944
406,1449
510,1986
691,2464
1054,2752
1383,2751
1655,2031
793,1656
1178,2597
354,2267
1851,1917
1807,1622
778,2264
1295,2323
1687,2331
1633,1918
1038,1980
553,2029
849,2252
1840,1499
871,1829
1689,1841
494,1835
272,1641
608,2835
556,2385
978,3075
1343,2160
1250,3110
416,2058
1788,1778
1753,1804
846,2257
1388,2512
1166,2135
1457,2254
948,2827
589,2409
613,2026
975,2770
1808,1586
379,1718
1419,2723
935,2016
475,2111
1672,3127
673,2307
1418,2481
919,1410
868,2245
362,2058
1148,2596
1797,1513
1180,1564
1294,2618
1062,1984
1101,2524
964,1504
1556,2094
1212,2503
1651,2158
528,1411
1591,2033
427,1816
1688,1847
1408,1767
1712,1519
1802,1945
735,1897
1494,2001
667,1936
1320,2086
1478,2448
602,1803
933,2143
800,2701
1116,1884
1673,2778
1339,1889
1376,2356
448,2097
1656,2055
714,2799
466,2768
829,1825
805,2792
1176,2623
753,2358
1076,1537
882,2165
1750,2510
1784,1516
292,2312
1356,1871
1821,1730
708,1921
998,2766
1017,2817
1366,1650
750,1902
1627,2493
1167,2541
1397,1846
1598,2306
1009,2245
1340,2533
468,2137
290,1916
1172,2878
1516,2054
486,2035
1182,2070
1368,1810
1766,1926
1621,1762
1097,2737
1279,2329
1506,2556
1330,2008
1359,1783
860,2156
1774,2333
1497,2639
657,1587
1029,1937
720,1804
749,2126
1090,2074
434,2197
1196,2035
597,2125
1562,3241
1352,2409
1153,2404
1785,1909
1432,2212
885,2342
1618,2422
571,2080
1276,2863
551,1772
1445,2440
1016,2285
1670,1700
1728,2836
1767,2749
1048,2219
1429,2756
1344,2272
926,1970
